id	Minimum free energy	Protein abundance
54_12111221_2	-10.2	33.5024907100876
54_12111222_1	-8.9	21.7691219403376
54_12112112_2	-11.5	31.9266519432693
54_12112113_1	-10.4	36.639798720365
54_12121222_2	-10.9	24.6499039060144
54_12121223_1	-10.2	14.3711116727312
54_12131112_3	-10.5	23.2032982634323
54_12131113_1	-9.9	32.2251219518613
54_12131121_2	-11	51.996907449823
54_12131122_1	-10.8	39.9061742793329
54_12131211_2	-10.8	20.245444266682
54_12131213_1	-9.7	23.0173243038519
54_12132113_1	-10.3	16.1947508844544
54_12132121_3	-9	52.4354495513048
54_12211213_3	-11.1	11.5176679584484
54_12211223_3	-10.4	36.5747437851365
54_12212111_2	-11.3	29.4523657011037
54_12212112_1	-10.3	32.4944674623216
54_12212113_1	-10.7	14.7008253122468
54_12212121_1	-7.7	69.229936106355
54_12212123_2	-10.1	50.1651841237449
54_12221212_1	-10	40.437762247499
54_12221223_2	-8.9	35.5548835427466
54_12222112_3	-9.1	54.6528291704997
54_12232121_2	-10.6	34.6236136380608
54_12232123_2	-10	58.6233694127251
54_12311121_1	-8.1	49.8140007311801
54_12311222_1	-10.8	36.4632287182397
54_12311223_2	-9	65.7891423245652
54_12312111_1	-10.7	7.99620306773365
54_12321122_2	-8.6	59.7426373454614
54_12321211_2	-11.4	43.6283440415887
54_12321221_2	-7.6	24.8191380314786
54_12322121_1	-7.8	44.0958753702132
54_12331113_1	-8.6	45.292079621417
54_12331211_2	-9.4	38.4333070705001
54_12331212_1	-8.9	23.7265747929859
54_12331213_2	-8.7	43.3793011772558
54_12331223_2	-7.7	53.239300422544
54_13111112_1	-6.8	62.8370819569587
54_13111113_1	-5.7	64.2417411773952
54_13111121_3	-7.1	88.1881423000125
54_13111123_1	-7.2	56.3926918776806
54_13111211_1	-5.4	57.6932728531984
54_13111212_1	-7	67.6826177855281
54_13111221_1	-6.9	55.6656128595596
54_13111222_1	-6.9	86.4871537792338
54_13112112_1	-7.2	88.3091147741787
54_13112113_1	-4.9	1
54_13112121_2	-6.9	81.7430080272839
54_13121122_1	-6	25.8272200702046
54_13121123_1	-7.2	46.8600342434739
54_13121212_2	-7.5	84.8414336460653
54_13121221_3	-6.6	83.9858491144949
54_13121223_3	-6.5	36.5964822624148
54_13122121_2	-6.7	83.8047522285265
54_13131111_1	-7.1	60.2903490494609
54_13131112_1	-5.3	44.3682312840472
54_13131121_1	-6.9	33.6334211944084
54_13131122_1	-7	88.7108019782805
54_13131213_1	-7.3	61.0135245173811
54_13131222_1	-7	61.1797731595927
54_13132111_2	-7.3	62.7395407393818
54_13132112_1	-7.5	67.7297309245159
54_13211113_1	-5.6	52.7532976286992
54_13211121_2	-7.4	65.2485078559286
54_13211211_1	-6.4	63.4490764089667
54_13211213_1	-7.5	45.3802538268876
54_13211222_2	-6.7	56.6921467744483
54_13211223_2	-5.3	NA
54_13212111_1	-5.4	59.7623748707258
54_13212112_2	-6.4	58.7925902714931
54_13212113_2	-7.4	46.7424907787644
54_13212122_2	-5.8	54.6416130854463
54_13221112_1	-6.1	84.0678466513754
54_13221123_1	-7	45.8966419445147
54_13221222_2	-7.3	58.3967498875195
54_13231112_1	-6.6	65.2586548790411
54_13231212_2	-7.5	79.382664386506
54_13232111_3	-7	77.1682744308538
54_13311111_1	-6.6	58.909109866509
54_13311112_1	-7	74.3861414583777
54_13311121_2	-6.7	49.7705572539983
54_13311123_1	-7.2	86.824089981691
54_13311222_2	-7	49.8645638123919
54_13312112_3	-7.1	30.5822763671677
54_13312121_1	-7	57.1998550967971
54_13321112_2	-6.2	62.6236085368791
54_13321123_2	-5.9	68.8598905114851
54_13321211_2	-4.8	54.4293037931447
54_13321223_1	-7.2	45.2048913767889
54_13322111_1	-6.5	85.9904603589023
54_13322122_2	-5.9	71.9901279560626
54_13331113_1	-5.3	57.1212245962614
54_13331211_3	-6.6	80.7424876107739
54_13331212_1	-6.8	37.8020012956991
54_21111111_3	-12.3	29.4898987809359
54_21111121_1	-13	36.3771244395401
54_21111221_1	-14.6	4.24612184429827
54_21112111_2	-11.6	23.0106443439065
54_21112113_2	-11.7	61.557524842023
54_21112122_1	-11.6	32.9996080321319
54_21121111_2	-11.7	3.56297780359679
54_21121123_2	-11.7	64.3501466424745
54_21121213_2	-12.6	18.2497405329708
54_21132122_3	-11.6	42.1519073816642
54_21211211_2	-12.1	43.0731996614798
54_21212121_3	-12.2	37.0212962602304
54_21221112_2	-12.5	29.0876410758283
54_21221113_3	-13.1	53.5097593969533
54_21231113_2	-12.4	9.29279932229524
54_21231212_2	-13.6	7.12342386727982
54_21311112_3	-14.3	7.83642328167605
54_21311121_3	-11.8	24.9566340005812
54_21311122_2	-12.8	42.2207057208564
54_21311211_3	-15.9	2.02894274502102
54_21312112_2	-12.5	41.7946601059801
54_21312121_1	-11.8	11.7536389321569
54_21312122_1	-11.8	12.6639823797882
54_21321111_3	-16.6	37.4930225926399
54_21321212_1	-13.3	12.550941721317
54_21322123_3	-13.4	16.466834079717
54_21331223_2	-13	5.50539967565863
54_21332111_2	-12.5	38.4768777355528
54_22111223_1	-8	24.6640390501705
54_22122123_1	-7.6	42.186986944908
54_22132113_1	-9.8	29.2706641676352
54_22211121_2	-10.6	34.8001714972373
54_22211123_3	-9	79.5594200682112
54_22211221_3	-9.7	75.1270130324288
54_22231111_3	-9.7	40.2668977005309
54_22231123_3	-11.4	42.3599727775258
54_22311112_2	-8	73.8381205902628
54_22311223_1	-9.6	33.1726095618068
54_23111112_1	-6.1	69.4642959755307
54_23111113_1	-5.9	67.3440783015268
54_23111122_1	-7.3	88.1033056949708
54_23111211_3	-7.5	88.629284616024
54_23121212_1	-6.9	85.6056609039353
54_23121213_1	-7.3	81.7727946365612
54_23121222_3	-6.6	30.7325706498175
54_23131122_2	-6.2	68.4441974845783
54_23131212_2	-7.3	10.3186894675909
54_23132113_2	-7.5	44.6586192049192
54_23132121_2	-7.3	49.4692722960684
54_23211121_3	-7	50.2368165795401
54_23211212_1	-7.3	88.5982860128694
54_23211222_2	-6.3	NA
54_23212112_2	-7.4	66.7054548539141
54_23311112_1	-7	81.5515701608797
54_23311212_1	-5.6	86.0760835586778
54_23311222_3	-7.1	41.346759029619
54_23311223_3	-6.6	57.5692447940061
54_23312121_2	-7	90.9192216345812
54_23321122_1	-7.4	81.8639825575349
54_23321222_1	-7.5	55.9524975701399
54_23322122_2	-7	18.1734968351325
54_23331123_3	-7.5	89.9551955559616
54_31111121_3	-12.8	31.2218258597256
54_31112121_2	-12.8	31.9782863753858
54_31112122_2	-12.2	44.9105426436646
54_31121122_2	-11.7	54.3505717413193
54_31131112_2	-13.7	16.3538206175292
54_31131221_1	-11.6	23.3870487240442
54_31211111_3	-11.7	46.768750908915
54_31211122_1	-12.8	36.0038475104801
54_31221223_2	-13.2	12.0717078251551
54_31231113_1	-13.6	32.818521323653
54_31312113_2	-11.7	12.127219742079
54_31312122_1	-13.5	33.0713980441698
54_31321111_1	-13.1	8.09584385995249
54_31321211_2	-12.9	7.49696237519216
54_32111112_1	-9.8	50.9163925381904
54_32111212_1	-8.5	41.4074901867155
54_32111221_3	-8.6	24.7379587585127
54_32111222_3	-10.8	47.8773588716409
54_32121112_3	-11.4	38.6675538508883
54_32122122_3	-10.1	54.9545651801462
54_32131122_2	-9.4	92.3923632402956
54_32132113_2	-10	10.1828992857275
54_32132121_3	-11	20.5078776248629
54_32211113_3	-9.6	56.7360073052738
54_32211213_2	-8.5	56.785676052803
54_32232112_2	-8.2	73.1343445112229
54_32311111_3	-11.5	44.1755941259762
54_32311121_2	-8.2	73.4347345606423
54_32321212_2	-9.7	34.1160682068427
54_32331123_1	-9.7	54.340257350765
54_32332111_2	-8.8	57.163707938564
54_33111112_2	-7.4	45.0984496812129
54_33111121_3	-6.2	49.1720614005577
54_33111221_1	-6	75.5689394599783
54_33112112_1	-7.4	90.2990500175891
54_33121123_2	-5.6	2.9010226256502
54_33132121_1	-6.9	49.2203505965834
54_33211112_2	-7.2	50.1947474223348
54_33211122_2	-6.3	64.4882134143135
54_33212122_3	-5.2	68.7373607927081
54_33222113_2	-6.7	68.0618876644871
54_33231113_1	-6.4	28.0755914816082
54_33231122_2	-7	42.1552498780518
54_33231213_1	-6.9	83.4179013489499
54_33231222_1	-6.4	96.7892048938267
54_33232122_1	-7.1	56.3765613859747
54_33311122_1	-7	46.3796689276197
54_33312112_2	-5.6	37.5638161289368
54_33321112_3	-7.2	87.9550772774611
54_33321212_1	-5.6	88.1436559411916
54_33321222_2	-7.4	53.0857318086898
54_33322112_2	-7	33.703536964633
54_33331112_1	-7.1	83.8909899843554
56_11111111_1	-12.4	26.3767535367943
56_11111112_1	-13.1	23.6655565168804
56_11111122_1	-12.4	64.7974009573828
56_11111123_1	-11.6	83.8181926626768
56_11111211_1	-12.6	37.3418502831102
56_11111212_1	-12.9	21.1191609674677
56_11111213_1	-11.7	80.2124627260961
56_11111221_2	-12.6	63.183233807037
56_11111222_1	-13.9	15.672230703045
56_11112113_1	-12.7	29.3219217817681
56_11112121_3	-13	56.2242298998585
56_11112122_1	-12.5	19.8677984585909
56_11112123_1	-13.2	26.9415486271905
56_11121111_1	-12.7	8.4029179380006
56_11121112_1	-12.2	48.1605308217497
56_11121121_2	-12.7	74.1017424552818
56_11121123_2	-12.2	23.3525910802247
56_11121211_1	-18.2	NA
56_11121213_2	-13.2	49.3148440211095
56_11121221_1	-12	47.9990642643162
56_11121222_2	-11.8	61.5552796164245
56_11122111_1	-11.7	70.1501042470089
56_11122122_1	-12.3	26.8126753671699
56_11131111_1	-11.6	58.2064648505894
56_11131112_1	-11.6	10.91419065462
56_11131113_1	-12.6	14.2798886308792
56_11131121_1	-12	16.6186746797583
56_11131122_1	-12.5	86.298221787038
56_11131123_3	-11.8	NA
56_11131211_1	-11.7	15.1222466231663
56_11131212_1	-11.9	29.7973189173841
56_11131213_2	-12	40.761261498882
56_11131221_1	-12.8	65.0681560615019
56_11131222_1	-16.1	14.3917277585549
56_11132111_1	-14.8	6.85587440429202
56_11132113_1	-13	17.6580443393223
56_11132121_1	-11.9	14.8539927134089
56_11132122_1	-11.7	57.1805631517065
56_11132123_1	-11.7	54.130355391816
56_11211111_1	-11.9	34.5512525284856
56_11211121_1	-11.8	70.8908741206665
56_11211122_1	-14.2	78.3650071291244
56_11211211_1	-13.4	55.3690883166093
56_11211221_1	-11.9	90.6403111785637
56_11212123_1	-12	45.7888060102407
56_11221121_1	-12.7	29.241981654319
56_11221211_2	-12	35.7596342401847
56_11221222_1	-12.2	81.3464406696653
56_11222113_3	-11.8	38.4086906537065
56_11222122_1	-13.8	41.7160668494132
56_11222123_1	-11.9	34.3437312663262
56_11231113_1	-11.6	10.9483713484135
56_11231121_1	-12.3	52.5106906574621
56_11231123_1	-12.7	81.7959475163396
56_11231211_1	-12.9	22.7045688988984
56_11231221_1	-12.3	37.8450279873345
56_11232111_1	-12.6	20.899132523622
56_11232112_2	-12.3	19.0956129686414
56_11311113_1	-12.6	8.20759794857318
56_11311121_1	-14	22.918738624647
56_11311122_1	-12.2	58.7998573322301
56_11311211_1	-12.3	21.4788608751454
56_11311213_3	-14.6	21.5369219609255
56_11311221_1	-13.3	45.720888101431
56_11311222_1	-12.1	17.1279482094579
56_11311223_1	-15.3	26.5430960774337
56_11312111_1	-12.6	57.7792173621641
56_11312121_2	-12.3	47.4760801790341
56_11312122_1	-11.6	9.64510706264212
56_11312123_1	-11.6	17.7781351643109
56_11321223_1	-12.7	85.2125017454336
56_11322111_1	-12.3	61.3544672156605
56_11322112_1	-12.3	26.7712929185442
56_11322113_1	-13.9	46.5980444098786
56_11322121_2	-12.7	58.8063997238346
56_11322122_1	-12.6	53.1901333260702
56_11331121_1	-13	47.6835479040483
56_11331211_3	-12.6	8.30382696613985
56_11331213_2	-12.2	58.6964284456179
56_11331223_1	-11.7	65.756202813025
56_11332111_1	-14.5	38.1100837433488
56_11332112_1	-11.9	72.9023514163889
56_11332122_1	-12.2	21.3666254201468
56_12111121_1	-8.5	91.5302299682223
56_12111123_1	-8.5	11.4609993443726
56_12111211_1	-7.9	58.825883831306
56_12111212_2	-8.2	85.3525398452963
56_12111213_2	-7.9	72.1809038019723
56_12111221_1	-7.9	57.7999428827776
56_12112112_1	-11.2	27.7948729404771
56_12121111_3	-11.4	63.9516900585496
56_12121121_3	-11.2	66.2262052186493
56_12121122_2	-7.7	15.0030430756085
56_12121211_2	-7.6	72.7942528458448
56_12121213_2	-8.6	42.9547601468813
56_12121222_2	-10.8	46.8747770889268
56_12122121_1	-10.2	83.4233121294979
56_12122123_2	-8.5	70.476290289054
56_12131111_1	-8.4	12.6823126076074
56_12131122_2	-8.5	84.9715917054573
56_12131123_2	-8.9	87.3727689130618
56_12131212_2	-10.9	35.2352080221153
56_12131222_1	-9	87.6791566308417
56_12131223_2	-9.6	6.78279387300393
56_12132111_3	-10.2	25.7859853464297
56_12132112_2	-9.7	44.540609947668
56_12132123_2	-9.6	83.6088838014491
56_12211111_1	-9.5	68.65377723944
56_12211121_1	-7.8	80.0742121559813
56_12211123_2	-10.3	48.0975604946569
56_12212111_3	-8.4	37.1597620894918
56_12212112_2	-8	71.5206446576816
56_12221121_1	-7.7	90.8544186544111
56_12221122_2	-7.6	93.1721054686451
56_12221211_2	-10.2	94.0732488517201
56_12222111_3	-9.4	51.5873415237584
56_12222122_2	-7.8	63.5825676065188
56_12231211_2	-9.7	73.7797976384654
56_12311111_1	-8.2	92.0944924819932
56_12311112_1	-8.7	33.3496872457349
56_12311121_2	-7.7	91.6680685674284
56_12311212_3	-8.4	75.2710975536993
56_12311213_1	-7.8	92.6318488174973
56_12311222_1	-9.4	83.1094995470353
56_12312111_1	-10	32.1328416175056
56_12312112_3	-11	61.3254497313984
56_12312113_2	-11.3	34.8094642773847
56_12312121_2	-7.8	92.416911501072
56_12312122_1	-8.4	84.8726850846369
56_12321121_3	-8.1	79.2631299048051
56_12321213_2	-9.2	87.9002589716235
56_12321221_2	-9.8	84.5124077124788
56_12321222_1	-8.6	57.6013672935673
56_12321223_3	-7.7	86.5715696708649
56_12322113_2	-9.1	31.0471668588686
56_12331111_1	-9.1	49.2792445821794
56_12331112_1	-9.2	52.4329067751277
56_12331121_1	-7.9	55.6581859871199
56_12331122_1	-9.3	84.2102606653931
56_12332112_2	-7.7	77.1830444517707
56_12332121_2	-8.5	85.1126241655565
56_13111111_2	-6.5	71.8813064132554
56_13111123_1	-7.5	83.3609603017317
56_13111211_2	-7.1	80.2005308063098
56_13111223_1	-7.2	84.1234019865322
56_13112112_2	-7	22.0810335301951
56_13112123_1	-7.5	86.9120622921625
56_13121111_2	-6.7	68.5495295129209
56_13121122_1	-4.4	42.4481250520594
56_13121123_1	-7.4	74.8988861593543
56_13121222_2	-5.2	81.1972099122638
56_13121223_1	-7.4	61.2559393915295
56_13122122_3	-7.3	13.3409499621339
56_13122123_1	-6.7	87.6096618596719
56_13131112_1	-7.5	75.6556538683257
56_13131122_2	-6.9	79.2368944177776
56_13131211_1	-6.3	32.6942236713511
56_13132113_1	-7.5	61.226850283617
56_13132121_2	-6.9	16.9989676718563
56_13132122_1	-7.3	18.2962399474952
56_13132123_1	-7.5	22.0568536202798
56_13211111_1	-7.5	51.6305839111256
56_13211112_3	-6.7	15.3915412058095
56_13211221_1	-4	95.5710089757848
56_13212123_2	-6.6	97.8917253946627
56_13221112_1	-7.1	71.673841309376
56_13222112_1	-6.1	46.2106784676751
56_13222121_2	-7.3	34.7735994481636
56_13222122_2	-6.3	94.2181537329174
56_13222123_3	-4.4	84.2722592215598
56_13231122_1	-5	91.3549496968222
56_13232113_2	-7.5	60.2429638009488
56_13311122_2	-7.5	92.6369279380904
56_13312113_2	-6.5	55.5123185404713
56_13312121_1	-7.3	77.1693106514474
56_13312123_1	-5.8	98.2713090400485
56_13321221_1	-6	88.6421380538242
56_13322121_2	-6.7	97.1659628474593
56_13331111_1	-7.4	41.0727208154582
56_13331122_3	-7.1	100
56_13331211_2	-7.3	35.8947056480928
56_13331213_2	-6.7	90.415488433215
56_13332111_2	-6.5	90.1054433930042
56_13332123_1	-7.5	85.9617831647914
56_21111122_1	-12.5	87.3764944777531
56_21111123_1	-11.8	74.7208137666115
56_21111211_1	-14.5	23.8475522290934
56_21111223_1	-12.6	39.2101698698041
56_21121121_1	-12.6	67.967793667354
56_21121122_1	-12.6	13.9256332213786
56_21121123_1	-13.1	73.3562624946692
56_21121211_1	-12	8.94208624174979
56_21121223_1	-13.2	76.1376090706843
56_21122111_1	-12.6	6.62089411012731
56_21122122_2	-11.8	55.8445345470736
56_21131121_2	-17.5	34.1264124440635
56_21131122_1	-12.2	14.6632653644442
56_21131211_1	-17.6	21.472053478866
56_21131221_1	-11.9	92.9779394034067
56_21132111_2	-12.1	10.5226018866536
56_21132112_2	-12.9	38.1133503577769
56_21211121_1	-12.3	44.9613994048082
56_21211221_1	-13	32.7242439534881
56_21212112_3	-16.9	10.8869543307034
56_21221221_1	-12.8	37.8268483514609
56_21231223_2	-13.9	23.7861717784591
56_21232112_3	-11.8	37.8967943094076
56_21311113_2	-12.4	43.3301193034437
56_21311123_2	-12.5	40.4336376029683
56_21311221_1	-13	58.5481220792042
56_21331121_2	-13.5	61.4282914318051
56_21332111_1	-12.1	20.4802631771255
56_21332122_1	-13	35.7009012011146
56_22111121_1	-8.8	42.2718102602352
56_22111221_3	-8.7	57.9410209950827
56_22121211_1	-11.2	57.2735073095988
56_22121222_3	-10.5	80.2828181730978
56_22131121_3	-10.3	45.8153251074375
56_22131211_1	-10.5	19.7729790155822
56_22131212_3	-8.7	39.7413094642756
56_22131221_2	-10.3	31.7415332291436
56_22131222_1	-8.5	84.9694192414985
56_22131223_1	-10.5	29.0138931190998
56_22132111_3	-11.3	28.6048582763974
56_22231221_2	-9.7	24.0980336797181
56_22311112_2	-7.8	85.1572936920809
56_22312123_2	-8.8	92.0883206044809
56_22321121_1	-11.1	48.4664930754411
56_22331221_3	-9.9	69.3669099973033
56_23111112_1	-7.4	21.3473288890814
56_23111213_2	-7.5	76.5935403546961
56_23111222_1	-5.1	91.0689313454203
56_23111223_1	-7.3	86.8042491762629
56_23121121_1	-7.5	19.0375360196287
56_23121211_1	-6.2	11.7798756593601
56_23121221_1	-7.5	86.6380705856222
56_23122112_2	-7.4	23.7028014663951
56_23131111_2	-7	23.6521935776143
56_23131112_1	-6.2	64.8556604596535
56_23131121_1	-5.8	15.8893531604694
56_23131123_1	-7.4	66.2728107198156
56_23131211_1	-7.3	28.6823741220242
56_23131213_1	-6.3	35.4450732880472
56_23131222_3	-5.5	46.5816115496969
56_23131223_2	-6.3	38.3829134480119
56_23132111_1	-5.2	16.2984815916866
56_23132121_1	-7.1	11.6201481019613
56_23132122_1	-7.5	68.6833748301758
56_23231111_3	-7.4	90.5499793393354
56_23231221_2	-6.2	96.0689976961577
56_23232122_2	-6.2	89.0652037797057
56_23311212_1	-6.4	94.0201950126283
56_23311221_1	-6.8	95.3162432258349
56_23322121_1	-5.7	79.9872029031527
56_23331112_1	-7.2	95.4172196488335
56_23331221_2	-3.9	31.8285470978309
56_31111121_1	-17.8	13.3556945003944
56_31111122_1	-12.4	25.3742222113567
56_31111211_1	-11.8	29.3702193910584
56_31112111_2	-14.3	44.8064346047455
56_31112122_1	-13	60.6477627854366
56_31112123_3	-13.1	65.7149166712835
56_31121221_1	-13.7	35.4065237026195
56_31121223_1	-12	58.7811763274224
56_31122113_2	-12.8	23.4630392494601
56_31122122_3	-14.7	85.5110617534415
56_31122123_2	-13.6	16.3562957485917
56_31131111_1	-13	24.3197164591544
56_31131121_1	-13.9	76.8721222657294
56_31131212_1	-14	2.23957062977165
56_31131223_2	-12.3	53.3017588829725
56_31132121_1	-13.4	55.944077603143
56_31211112_3	-14.6	18.1570022108857
56_31211221_1	-12.6	74.0187237534457
56_31212111_2	-12.1	67.5855915049187
56_31221111_1	-12.3	31.3912884862586
56_31221222_2	-11.6	12.0072753846376
56_31231111_1	-11.9	29.4003945404197
56_31231113_2	-13.3	33.992582299251
56_31231121_1	-12.5	53.682330138149
56_31231223_1	-12.1	16.2099234451605
56_31232123_1	-14.1	38.4852936807482
56_31312121_1	-12.3	45.1330242260429
56_31321112_2	-12	12.7764136895705
56_31322111_3	-12.3	50.3935770212332
56_31331121_1	-13.6	24.7449272320912
56_31331122_1	-11.8	37.7007489123393
56_31331123_1	-12.8	48.46987965619
56_31331221_1	-12.4	31.8149598290695
56_31331223_1	-14.2	42.8395648795132
56_31332112_2	-11.9	91.7835252308789
56_31332121_2	-13.3	50.2622097736425
56_32111211_1	-9.4	74.9686131016803
56_32111212_1	-9.6	75.3304372372837
56_32111221_1	-9.6	79.1165458636063
56_32121111_1	-10.8	37.0995828151699
56_32121121_1	-9	35.9893626092935
56_32121212_1	-8.3	65.6918389112886
56_32122123_3	-9.2	30.0080088284587
56_32131112_1	-9.5	68.084381707845
56_32131113_3	-9.7	23.204791750833
56_32131121_1	-9.2	43.7113354110428
56_32131123_1	-8.1	35.8506278021634
56_32131213_1	-8.3	11.4890395954105
56_32131222_1	-8.8	28.0265625161236
56_32131223_1	-8.4	60.3319662175122
56_32132121_1	-9.4	63.5478010289268
56_32132123_1	-10.2	43.3757856942159
56_32211111_2	-11.5	57.2704607873879
56_32221121_3	-9	79.9862099049287
56_32221211_2	-10.7	63.4363133009841
56_32231121_1	-8.4	67.1760219921062
56_32231211_1	-10.5	42.0536920892809
56_32231223_2	-8.8	71.0323854562352
56_32311123_1	-8.3	68.4863455915594
56_32311211_2	-10.4	55.6929722015592
56_32321121_1	-8.6	78.2658862040953
56_32331111_1	-10.4	43.4884316865309
56_32331123_2	-8.4	67.5919632401643
56_32331212_2	-9.7	67.7062017700411
56_32331221_1	-9.4	90.2652655567309
56_33111112_1	-7.4	81.3775014335815
56_33111122_1	-6.8	78.1005215227343
56_33111213_1	-6.9	23.4697724214825
56_33111221_1	-6.5	91.3259763709032
56_33121113_1	-7.1	24.7405994320369
56_33122111_3	-6.5	41.4173581499339
56_33122112_3	-7.5	76.2842847292968
56_33131111_1	-7.3	62.0811200176209
56_33131113_2	-7.3	80.3055840254017
56_33131122_1	-7	97.7643650846665
56_33131212_1	-7	18.1704726566836
56_33131213_2	-6.3	22.8013873597608
56_33131221_1	-7.1	39.381807911556
56_33132112_1	-6	30.084570456844
56_33132121_1	-7.3	63.9041006864922
56_33211121_1	-7.2	71.6636895694991
56_33211211_1	-7.4	90.0091857712393
56_33221111_1	-7.5	41.4878840807713
56_33221211_1	-7	83.8788664557809
56_33221223_2	-6.5	83.7949992558223
56_33231112_2	-6.6	44.6677106520584
56_33231121_1	-3.9	85.6729693133504
56_33231122_1	-6.3	99.6416818601565
56_33231123_1	-7.4	65.209723654393
56_33231211_1	-6.7	60.3461085750541
56_33231222_1	-7.2	56.9211584748323
56_33231223_2	-6	76.2916286594326
56_33232121_1	-7	52.1962256157203
56_33311111_2	-6.9	86.5448681311962
56_33311211_1	-5.4	80.1576006371436
56_33311222_2	-6.3	94.4234251302605
56_33321113_3	-6.5	57.5084194824376
56_33321211_1	-6.4	82.0382720415164
56_33321221_1	-6.5	57.4226581976961
56_33322121_1	-4.9	93.6219881963297
56_33331112_2	-6.2	35.2376212504005
56_33332112_2	-6.9	74.5855456841756
56_33332121_3	-6.9	93.717959321605
60_11111111_1	-12.2	NA
60_11111113_1	-12.1	13.9930146376543
60_11111121_1	-12	28.9899479731469
60_11111122_1	-12.5	53.5702658915135
